,id,symbol,name,price,rank,total_volume,fully_diluted_valuation,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,all_time_high,ath_date,all_time_low,atl_date,last_updated
1371,trustpad-2-0,tpad,TrustPad,0.02199664,1390,234546.0,22001372.0,0.0259758,0.01970622,-0.002652167778745766,-10.75982,-822425.4940358931,-10.89553,305701725.5839569,1000000000.0,1000000000.0,0.07996,2023-11-19T20:11:25.194Z,0.01778127,2023-11-29T16:45:04.292Z,2023-12-15T10:15:08.956Z
1372,hmx,hmx,HMX,6.18,1374,38450.0,61824740.0,6.33,6.1,-0.02809243913031345,-0.45247,6550.76,0.0975,1087808.84004188,10000000.0,10000000.0,19.87,2023-08-15T12:30:19.089Z,4.71,2023-10-17T06:19:26.185Z,2023-12-15T10:14:55.599Z
1373,darwinia-network-native-token,ring,Darwinia Network,0.00387818,1373,3137424.0,9140692.0,0.00407812,0.00371564,0.0001044,2.76647,76357.0,1.14943,1731931274.0,2356037624.0,10000000000.0,0.30361,2021-03-14T00:09:30.014Z,0.00149943,2020-03-17T14:50:20.824Z,2023-12-15T10:15:05.288Z
1374,wasder,was,Wasder,0.01129621,1377,545786.0,11247130.0,0.01390042,0.01112393,-0.001994963191044202,-15.00968,-1229653.8148185927,-15.47683,597083456.0,1000000000.0,,0.0615,2022-01-08T10:06:18.496Z,0.00090023,2021-11-27T21:35:40.274Z,2023-12-15T10:15:11.151Z
1375,pegaxy-stone,pgx,Pegaxy,0.03484325,1375,79889.0,34853089.0,0.03630444,0.03220846,0.00087241,2.56812,165522.0,2.53406,192161366.797723,1000000000.0,1000000000.0,1.051,2022-02-01T06:58:59.575Z,0.00256673,2023-08-14T12:19:49.195Z,2023-12-15T10:13:38.265Z
1376,mars4,mars4,MARS4,0.00167568,1376,144348.0,6696091.0,0.00178795,0.00160431,-6.5978929978709e-05,-3.78827,-253194.06532658823,-3.64345,4000000000.0,4000000000.0,4000000000.0,0.08957,2021-11-03T01:30:28.408Z,0.00052907,2022-11-21T18:23:18.601Z,2023-12-15T10:14:33.945Z
1377,cellframe,cell,Cellframe,0.232323,1378,158242.0,6908272.0,0.233331,0.224155,0.00391194,1.71268,119694.0,1.82242,28785000.0,29735000.0,30300000.0,7.21,2021-03-25T06:06:09.300Z,0.121154,2023-06-01T02:18:56.850Z,2023-12-15T10:14:33.617Z
1378,meme-brc-20,meme,MEME (Ordinals),66.88,1394,1285970.0,6672883.0,69.06,56.01,7.92,13.42499,751338.0,12.6882,99999.0,99999.0,,245.52,2023-05-09T05:49:32.882Z,0.01886988,2023-11-03T09:11:27.408Z,2023-12-15T10:15:06.404Z
1379,crescent-network,cre,Crescent Network,0.01862427,1380,5282.96,8456649.0,0.01900017,0.01226224,0.00629963,51.11405,2257209.0,51.53395,356334034.428833,454012019.4053,999999998.0,8.76,2022-12-06T00:53:55.378Z,0.00906798,2023-11-22T00:26:34.138Z,2023-12-15T10:15:07.922Z
1380,solfarm,tulip,Tulip Protocol,4.21,1381,137654.0,42210155.0,4.89,3.69,0.253194,6.40029,408658.0,6.6098,1561536.037462,10000000.0,10000000.0,50.22,2021-11-07T17:41:23.772Z,0.684482,2023-10-26T23:10:14.918Z,2023-12-15T10:14:34.248Z
1381,skeb,skeb,Skeb,0.00140383,1384,279271.0,14028413.0,0.00142005,0.0013501,3.506e-05,2.56163,167426.0,2.60676,4688300000.0,9979886009.0,10000000000.0,0.01238736,2022-12-06T09:09:36.809Z,0.0005777,2023-06-08T06:05:28.603Z,2023-12-15T10:14:25.621Z
1382,dexcheck,dck,DexCheck,0.03226583,1382,894330.0,31664048.0,0.03563713,0.03229052,-0.002503243630820558,-7.19963,-126528.75980347022,-1.88785,203554948.50172976,980172456.0,1000000000.0,0.086303,2023-07-20T12:04:04.675Z,0.01701538,2023-09-27T19:41:45.906Z,2023-12-15T10:15:06.600Z
1383,pchain,pi,Plian,0.00686623,1383,36961.0,10268156.0,0.00717042,0.00454306,0.0021362,45.1626,1841084.0,39.09465,996130365.0,1561500000.0,,0.919666,2018-07-17T16:29:04.942Z,2.812e-05,2020-04-17T18:27:40.494Z,2023-12-15T10:15:03.042Z
1384,particl,part,Particl,0.47929,1387,121538.0,,0.508229,0.461201,-0.00943741601584558,-1.93102,-124765.12926135957,-1.87201,13631074.9027158,,,58.77,2022-12-10T20:24:45.091Z,0.172577,2023-07-17T11:21:11.475Z,2023-12-15T10:14:07.317Z
1385,lif3-lshare,lshare,LIF3 LSHARE (OLD),231.58,1379,59064.0,16215836.0,237.2,216.71,11.73,5.33503,410668.0,6.7005,28229.89,70000.0,70000.0,2051.88,2022-06-16T08:48:20.812Z,37.66,2023-09-11T19:40:48.144Z,2023-12-15T10:15:05.646Z
1386,realfevr,fevr,RealFevr,0.0004755,1388,357896.0,7610739.0,0.00053779,0.00047252,-2.2141680519556e-05,-4.44929,-197303.82500745263,-2.93464,13719474967.903,16000000000.0,,0.01544109,2021-08-10T16:44:41.155Z,0.00033569,2023-07-25T08:06:03.907Z,2023-12-15T10:15:04.894Z
1387,pundi-x,npxs,Pundi X [OLD],2.758e-05,1389,101.5,7128917.0,2.762e-05,2.354e-05,3.76e-06,15.79181,888457.0,15.7687,236519288706.32507,258498693019.07,,0.01446299,2018-05-14T06:15:26.308Z,2.354e-05,2023-12-14T13:41:01.487Z,2023-12-15T10:14:16.138Z
1388,bosagora,boa,BOSagora,0.01711613,1385,526849.0,13312356.0,0.0185759,0.0167204,-1.430974962225e-05,-0.08353,77785.0,1.2087,380558449.805846,777957660.695662,4950000000.0,0.606288,2021-03-28T15:11:46.457Z,0.00016749,2021-01-10T11:26:16.620Z,2023-12-15T10:15:12.812Z
1389,wifi,wifi,WiFi Map,0.075456,1386,363774.0,75548143.0,0.082824,0.075465,-0.005864527272304715,-7.21161,-567156.6000482412,-8.01497,86157734.23706134,1000000000.0,1000000000.0,0.120112,2023-04-07T10:33:51.325Z,0.01670806,2023-07-17T23:50:40.487Z,2023-12-15T10:15:08.254Z
1390,punk-2,punk,PunkCity,0.541002,1391,4543.74,27043753.0,0.559742,0.535164,0.00022371,0.04137,2334.21,0.03588,12029563.0591,49988288.0591,49999990.0,0.62503,2023-09-18T13:48:41.616Z,0.293041,2023-08-14T17:25:35.502Z,2023-12-15T10:11:00.080Z
1391,rari-governance-token,rgt,Rari Governance,0.577488,1392,3463.43,7208528.0,0.624547,0.558804,-0.01748226641208106,-2.93834,-198228.48229244072,-2.96003,11255496.233072856,12485047.9944349,12485047.9944349,64.62,2021-11-05T02:35:18.635Z,0.066586,2023-03-20T21:01:03.313Z,2023-12-15T10:14:10.357Z
1392,humanode,hmnd,Humanode,0.183395,1401,596853.0,73241634.0,0.194923,0.175707,-0.010494150996031655,-5.41245,-382309.7330548316,-5.55787,35479264.4773362,400000000.0,400000000.0,0.282494,2023-12-10T13:09:12.648Z,0.01585662,2023-08-03T08:16:40.453Z,2023-12-15T10:15:04.978Z
1393,blocto-token,blt,Blocto,0.02755637,1393,60409.0,9933550.0,0.03164878,0.02744334,-0.001103710262113349,-3.85104,-281119.2438344015,-4.15734,235280094.0,360624924.0,500000000.0,3.51,2021-11-13T09:50:34.094Z,0.00600008,2023-10-14T08:01:30.720Z,2023-12-15T10:13:08.938Z
1394,thena,the,Thena,0.253469,1349,1009474.0,35139873.0,0.377552,0.217001,-0.000137375680923368,-0.05417,-442939.77241988946,-6.39997,27561116.8537912,149504563.355005,,0.995914,2023-02-20T13:31:21.034Z,0.057204,2023-09-02T06:00:24.381Z,2023-12-15T10:15:13.664Z
1395,gochain,go,GoChain,0.00514371,1396,131577.0,,0.00547969,0.00487729,4.825e-05,0.94701,59428.0,0.93508,1246531459.98693,,,0.115975,2018-07-09T23:17:05.304Z,0.00279581,2023-08-13T12:49:31.920Z,2023-12-15T10:14:40.280Z
1396,good-person-coin,gpcx,Good Person Coin,0.00114393,1395,7516.8,11419227.0,0.00114751,0.00109296,4.317e-05,3.92172,220655.0,3.56663,5610968751.04,10000000000.0,,0.00157563,2022-09-19T02:29:16.269Z,0.00030006,2022-04-28T20:24:04.973Z,2023-12-15T10:15:00.853Z
1397,interlay,intr,Interlay,0.03937138,1398,122625.0,39405255.0,0.04164296,0.03866142,-0.000328768719514219,-0.82813,-49253.899762485176,-0.76387,162381856.451914,1000000000.0,,0.200574,2022-07-18T19:45:36.630Z,0.0065604,2023-09-13T18:45:41.887Z,2023-12-15T10:14:59.809Z
1398,angle-protocol,angle,ANGLE,0.03161932,1400,88528.0,31657228.0,0.03235062,0.03101093,0.00015023,0.47738,30835.0,0.48579,201477201.56345758,1000000000.0,1000000000.0,2.33,2021-11-04T02:18:52.138Z,0.02334822,2022-12-16T16:15:20.255Z,2023-12-15T10:14:35.927Z
1399,charli3,c3,Charli3,0.297603,1399,24852.0,29761670.0,0.302087,0.273922,0.01386882,4.88796,303740.0,5.00302,21419711.957191978,100000000.0,,4.19,2021-08-15T02:59:58.789Z,0.0038233,2022-08-01T23:34:18.335Z,2023-12-15T10:15:14.610Z
1400,nftb,nftb,NFTb,0.02047763,1403,764126.0,14864431.0,0.02208689,0.0202599,-0.001609260702736343,-7.28604,-500203.4667776581,-7.29194,310724055.27064115,726277000.0,726277000.0,0.62758,2021-11-24T10:49:40.069Z,0.00518598,2023-11-01T11:21:28.982Z,2023-12-15T10:15:11.723Z
1401,era-swap-token,es,Era Swap,0.0028604,1402,748654.0,11040886.0,0.0028797,0.00278534,7.506e-05,2.69487,-51001.29085421376,-0.79767,2218005143.44928,3860877481.00012,9100000000.0,1.45,2020-05-28T20:08:52.710Z,0.00080067,2022-09-14T01:13:48.666Z,2023-12-15T10:12:32.219Z
1402,bumper,bump,Bumper,0.061532,1397,66467.0,15382164.0,0.064502,0.053835,0.00690298,12.63615,714011.0,12.76758,102495040.5874,250000000.0,250000000.0,0.438225,2021-12-17T08:32:05.790Z,0.01460432,2022-11-28T16:56:17.827Z,2023-12-15T10:15:09.200Z
1403,velhalla,scar,ScarQuest,0.00289142,1405,2904.78,28836945.0,0.00341986,0.00280228,-0.000429720384495801,-12.93895,-880642.5179742547,-12.27312,2171956081.0765514,9950000000.0,9950000000.0,0.475949,2021-11-16T17:23:16.339Z,0.00044823,2023-10-10T18:40:13.573Z,2023-12-15T10:14:51.665Z
1404,notional-finance,note,Notional Finance,0.142349,1404,6270.98,14234146.0,0.145989,0.139125,0.00322458,2.31777,172631.0,2.82119,44201479.63695948,100000000.0,100000000.0,23.42,2021-11-20T04:09:28.629Z,0.103743,2023-10-19T09:51:02.138Z,2023-12-15T10:14:19.411Z
1405,maxity,max,Maxity,0.0428743,1406,633789.0,42844594.0,0.04381194,0.04256461,-1.839826703974e-05,-0.04289,-5688.863446445204,-0.0906,146416667.36,1000000000.0,1000000000.0,0.051001,2023-11-26T09:01:06.821Z,0.02162119,2023-05-25T14:29:37.155Z,2023-12-15T10:14:15.900Z
1406,yoshi-exchange,yoshi,Yoshi.exchange,0.04084911,1407,37032.0,6251069.0,0.04096467,0.03816708,0.00219084,5.66721,334783.0,5.71642,151537049.116476,153000000.0,1000000000.0,2.19,2022-01-17T00:24:24.345Z,0.03074115,2023-12-04T20:16:45.390Z,2023-12-15T10:15:02.827Z
1407,btu-protocol,btu,BTU Protocol,0.07723,1408,1.39,7723023.0,,,,,,,80000000.0,100000000.0,,5.0,2021-03-03T18:26:43.402Z,0.01595713,2022-06-25T10:31:21.247Z,2023-12-13T22:43:21.384Z
1408,oxbull-tech-2,oxb,Oxbull Tech,0.935374,1409,37748.0,9175078.0,1.017,0.887993,-0.07379922322762711,-7.31284,-464291.487496621,-7.01045,6548527.725100603,9756060.0,10000000.0,1.21,2023-12-10T05:24:52.465Z,0.246129,2023-10-11T17:51:52.549Z,2023-12-15T10:14:49.174Z
1409,catheon-gaming,catheon,Catheon Gaming,0.00409647,1422,1034514.0,41491601.0,0.00541508,0.00307894,-0.0005917213267463,-12.62152,-590538.4953539344,-8.75009,1484252926.65994,10000000000.0,10000000000.0,0.0200027,2023-07-13T01:35:16.577Z,0.00024308,2023-10-25T15:26:21.551Z,2023-12-15T10:14:25.974Z
1410,offshift,xft,Offshift,0.670914,1410,44768.0,6927591.0,0.731506,0.631858,0.02981488,4.65059,271622.0,4.61582,9177971.47900084,10327971.4790008,10000000.0,24.69,2022-01-19T15:15:11.088Z,0.129858,2023-10-13T07:20:35.644Z,2023-12-15T10:14:49.493Z
1411,squidgrow,squidgrow,SquidGrow,6.53e-09,1411,706447.0,6542841.0,6.909e-09,6.531e-09,-1.68976905e-10,-2.52237,-134747.3202244183,-2.1449,939573603133419.6,1000000000000000.0,1000000000000000.0,2.5835e-08,2023-05-21T13:01:33.731Z,4.752e-09,2023-09-29T22:56:25.405Z,2023-12-15T10:15:10.228Z
1412,vinuchain,vc,VinuChain,0.055482,1424,899444.0,54774251.0,0.063472,0.04474285,0.00464672,9.14065,423040.0,7.40134,110964467.349406,990100995.284752,,0.063768,2023-12-13T14:04:05.676Z,0.02004218,2023-10-21T00:54:31.961Z,2023-12-15T10:14:07.950Z
1413,crowny-token,crwny,Crowny,0.0087453,1412,421095.0,7117224.0,0.00907975,0.00812785,-5.5642936219466e-05,-0.63224,-24139.673689630814,-0.39209,700597988.0,813097988.0,813097988.24,0.189898,2021-04-26T12:18:38.239Z,0.00033719,2023-01-02T02:19:36.105Z,2023-12-15T10:14:39.685Z
1414,umbrella-network,umb,Umbrella Network,0.01615764,1413,176923.0,6174487.0,0.01666341,0.01548911,-0.000122940011283015,-0.75513,-44249.64969611913,-0.71812,379055680.3561488,382576508.210401,447532308.0,2.62,2021-02-10T05:43:34.688Z,0.00588159,2023-09-22T04:56:30.337Z,2023-12-15T10:14:37.518Z
1415,everid,id,Everest,0.052223,1415,46606.0,41749396.0,0.055869,0.051327,-0.003030909302802539,-5.4854,-169446.36507476773,-2.70697,116700000.0,800000000.0,,1.98,2021-04-09T21:55:52.455Z,0.00808309,2023-09-08T03:41:18.131Z,2023-12-15T10:14:40.862Z
1416,treeb,treeb,Retreeb,0.00927754,1417,1371.73,9280540.0,0.00963374,0.00880593,0.00041609,4.69547,276319.0,4.75305,656192531.109042,1000000000.0,,0.421234,2022-02-19T18:33:20.330Z,0.00265673,2023-10-18T14:40:19.328Z,2023-12-15T10:14:52.185Z
1417,toucan-protocol-base-carbon-tonne,bct,Toucan Protocol: Base Carbon Tonne,0.327854,1414,2136.24,6086224.0,0.32848,0.309728,0.01763683,5.68531,335235.0,5.82918,18542914.9335528,18542914.9335528,,8.6,2021-11-29T21:57:39.888Z,0.170571,2023-10-20T12:36:23.399Z,2023-12-15T10:14:29.658Z
1418,jones-dao,jones,Jones DAO,1.22,1418,52790.0,12185395.0,1.22,1.19,0.02933744,2.45499,44346.0,0.73436,4992034.67601394,10000000.0,10000000.0,28.39,2022-01-30T15:27:38.458Z,0.520655,2022-07-01T06:37:59.672Z,2023-12-15T10:15:04.659Z
1419,suku,suku,SUKU,0.050941,1416,1253836.0,76436092.0,0.05367,0.04816093,0.00097351,1.9483,137309.0,2.31383,119149903.0,1500000000.0,1500000000.0,1.51,2021-11-04T09:14:11.505Z,0.03358546,2023-10-18T07:02:23.970Z,2023-12-15T10:15:03.113Z
1420,nft-maker,$nmkr,NMKR,0.00320192,1419,769554.0,,0.00340947,0.00280648,0.00039544,14.09018,762875.0,14.41961,1886522614.119113,,10000000000.0,0.02423915,2022-06-14T16:15:14.064Z,0.00091652,2022-07-11T10:36:38.469Z,2023-12-15T10:13:25.229Z
1421,stader-nearx,nearx,Stader NearX,2.61,1420,8633.28,6043601.0,2.75,0.630234,1.98,313.38329,4587530.0,314.52147,2311589.3724898,2310632.1448514,,3.43,2022-11-05T16:28:04.620Z,0.489478,2023-10-05T13:43:38.686Z,2023-12-15T10:14:39.974Z
1422,spankchain,spank,SpankChain,0.00698571,1421,714.43,6985707.0,0.00699435,0.00697714,-8.646401330492e-06,-0.12362,-4879.096394754015,-0.08105,861043315.07,1000000000.0,,0.635766,2018-01-13T00:00:00.000Z,0.00043584,2022-12-09T03:14:40.967Z,2023-12-15T04:09:38.282Z
1423,bhnetwork,bhat,BHNetwork,0.02028775,1423,116417.0,10148689.0,0.02094167,0.01987865,-0.000636827463326391,-3.04344,-188941.3409144869,-3.0612,294777026.0,500000000.0,500000000.0,0.662444,2023-02-26T09:45:16.068Z,0.0037069,2023-09-30T21:59:43.596Z,2023-12-15T10:14:46.022Z
1424,epic-cash,epic,Epic Cash,0.352655,1425,3588.53,7407243.0,0.364664,0.329066,-0.006231616170039811,-1.73637,-105048.40282280557,-1.72709,16946144.0,21000000.0,,6.72,2021-12-11T08:39:41.129Z,0.00302432,2020-03-13T16:55:01.177Z,2023-12-15T10:15:05.392Z
1425,empowa,emp,Empowa,0.215649,1426,4827.41,43143044.0,0.223477,0.199586,0.003236,1.52345,409321.0,7.39191,27567520.208,200000000.0,200000000.0,0.229463,2023-12-14T00:18:25.446Z,0.068119,2023-10-19T15:40:03.279Z,2023-12-15T10:15:15.126Z
1426,cryptogpt-token,lai,LayerAI,0.01888248,1433,4174373.0,55888887.0,0.02110083,0.01831527,-0.001404321658765109,-6.92234,-579998.1294959802,-8.91726,318000000.0,3000000000.0,3000000000.0,0.147463,2023-03-17T03:45:36.015Z,0.00606092,2023-10-15T01:19:41.592Z,2023-12-15T10:15:14.337Z
1427,altair,air,Altair,0.01491511,1430,27228.0,7120321.0,0.01698317,0.01443713,-0.001530664850808326,-9.30734,-553437.9576252159,-8.54422,394129448.0,473730000.0,,0.157422,2022-02-09T17:42:07.235Z,0.00379468,2023-09-06T05:10:39.053Z,2023-12-15T10:14:59.432Z
1428,likecoin,like,LikeCoin,0.0043575,1431,4184.33,8717968.0,0.00435951,0.00376442,0.00059308,15.75484,821913.0,16.11865,1358356494.93125,2000000000.0,,0.054111,2021-10-29T23:31:47.371Z,0.00094275,2023-09-11T19:39:48.780Z,2023-12-15T10:14:31.307Z
1429,gold-fever-native-gold,ngl,Gold Fever Native Gold,0.144096,1432,276500.0,24485303.0,0.168325,0.137496,0.00659906,4.79944,227979.0,4.01623,40994077.750126,170000000.0,,9.96,2021-12-03T10:00:02.005Z,0.01235107,2023-10-03T09:56:33.047Z,2023-12-15T10:14:30.424Z
1430,napoli-fan-token,nap,Napoli Fan Token,2.75,1427,629783.0,27542886.0,2.87,2.75,-0.10304801163191035,-3.60762,-218086.3094118517,-3.56423,2142352.0,10000000.0,,9.59,2023-02-08T14:46:04.382Z,1.098,2022-05-12T06:14:39.937Z,2023-12-15T10:14:50.301Z
1431,bzetcoin,bzet,BzetCoin,0.058798,1435,40471.0,5890413.0,0.059426,0.056427,-0.000310737777428773,-0.52571,-33386.27614827268,-0.5636,100000000.0,100000000.0,100000000.0,0.089714,2023-10-01T10:34:24.625Z,0.01631104,2023-10-07T19:31:05.868Z,2023-12-15T10:12:40.532Z
1432,robo-inu-finance,rbif,Robo Inu Finance,1.01516e-10,1428,810.1,10149554.0,1.03953e-10,1.00969e-10,-1.1643e-12,-1.13391,-68577.37326609623,-1.1537,5.788954705794266e+16,1e+17,1e+17,9.41968e-10,2022-01-16T01:50:35.886Z,3.131e-13,2023-07-06T02:02:16.822Z,2023-12-15T10:14:42.792Z
1433,polaris-share,pola,Polaris Share,0.0148621,1429,391114.0,67762247.0,0.01511503,0.01464946,0.00014211,0.96544,-8446.285846071318,-0.14357,398780732.7273,4599999999.0,5000000000.0,0.522685,2021-02-14T03:12:17.027Z,0.00785633,2023-10-04T02:15:36.977Z,2023-12-15T10:15:13.742Z
1434,whale,whale,WHALE,0.64042,1437,1033640.0,6403205.0,0.65322,0.628897,0.0048447,0.76225,54756.0,0.94372,9146790.7159,10000000.0,10000000.0,52.37,2021-03-13T20:04:39.297Z,0.149698,2020-07-19T21:00:28.522Z,2023-12-15T10:14:35.730Z
1435,xend-finance,xend,Xend Finance,0.073844,1434,234520.0,14769938.0,0.075755,0.068571,0.00376751,5.37624,306593.0,5.5348,79160249.4373,200000000.0,,3.0,2021-03-28T07:16:54.324Z,0.0070003,2023-09-16T02:20:59.990Z,2023-12-15T10:14:39.919Z
1436,titanswap,titan,TitanSwap,0.01156244,1436,288472.0,11688526.0,0.01270035,0.01166794,-0.000847291363441735,-6.82764,-276358.2519909898,-4.5152,500000000.0,1000000000.0,,9.56,2021-07-09T22:16:07.079Z,0.00050013,2023-05-09T19:04:30.622Z,2023-12-15T10:14:33.045Z
1437,kryptomon,kmon,Kryptomon,0.00686936,1441,179712.0,6896602.0,0.00731217,0.00680258,-0.000205733946896661,-2.90786,-165456.14132314455,-2.76159,844746321.0,1000000000.0,1000000000.0,0.227716,2021-11-17T22:23:37.667Z,0.0059328,2023-11-24T06:31:05.836Z,2023-12-15T10:14:38.815Z
1438,raptoreum,rtm,Raptoreum,0.0016154,1442,28351.0,33926464.0,0.00164712,0.00157743,3.78973e-07,0.02347,24001.0,0.41505,3594273680.0,21000000000.0,21000000000.0,0.081262,2021-11-14T02:36:17.340Z,6.96e-05,2021-04-13T15:12:03.392Z,2023-12-15T10:13:47.038Z
1439,mimo-parallel-governance-token,mimo,Mimo Governance,0.01121544,1438,43022.0,8988686.0,0.01164567,0.0106909,-0.000299217416483706,-2.59858,-157228.980828329,-2.63894,517269882.09360933,801539024.0,,0.431736,2021-10-20T15:31:47.500Z,0.00979641,2023-08-30T23:46:07.771Z,2023-12-15T10:14:47.292Z
1440,sifchain,erowan,Sifchain,0.00138068,1440,231342.0,5865123.0,0.00362445,0.00132046,-0.000473252758039482,-25.52699,-7230619.100144481,-55.48667,4206259720.80147,4253008057.55252,4252490368.25914,1.41,2021-03-17T22:33:54.889Z,1.862e-05,2023-07-06T10:04:48.656Z,2023-12-15T10:14:43.354Z
1441,multivac,mtv,MultiVAC,0.00167681,1444,392261.0,16759998.0,0.00181815,0.00166127,-0.000121963814490886,-6.78038,-396321.02401778847,-6.39753,3459778400.3869185,10000000000.0,,0.0290681,2021-10-27T06:44:50.883Z,0.00015261,2020-03-13T02:15:01.467Z,2023-12-15T10:14:57.999Z
1442,tgold,txau,tGOLD,62.07,1443,20241.0,5798030.0,62.36,61.63,-0.09469871762274806,-0.15233,-7966.077137987129,-0.1372,93398.5,93398.5,,65.44,2023-04-05T13:39:03.134Z,20.0,2023-06-03T15:01:53.611Z,2023-12-15T10:14:57.487Z
1443,azit,azit,azit,0.053461,1439,384020.0,26591836.0,0.053909,0.051791,0.00050167,0.94727,20804.0,0.36064,108859855.0,500000000.0,500000000.0,0.846242,2022-12-16T06:01:11.901Z,0.02648603,2022-10-21T11:27:55.362Z,2023-12-15T10:15:15.022Z
1444,mmfinance,mmf,MMFinance (Cronos),0.00734377,1445,140147.0,3613476.0,0.00763739,0.00724785,-0.000192992466856831,-2.56068,-156463.40404426493,-2.63769,785230839.59545,491296209.0,500000000.0,1.85,2022-04-07T09:52:10.212Z,0.00344154,2023-10-16T21:10:04.517Z,2023-12-15T10:14:46.511Z
1445,polkadex,pdex,Polkadex,0.784234,1449,283994.0,5743798.0,0.809199,0.744318,0.0247311,3.25622,81068.0,1.43161,7460000.0,7460000.0,20000000.0,39.38,2021-05-16T12:23:21.955Z,0.320853,2023-06-12T16:10:01.407Z,2023-12-15T10:14:57.444Z
1446,crowdswap,crowd,CrowdSwap,0.02973455,1447,34998.0,21107268.0,0.03128172,0.02973938,-0.001476162882852284,-4.72967,-268008.58356770035,-4.45929,192879471.668853,709000000.0,1000000000.0,0.302311,2022-08-03T08:45:00.261Z,0.01019533,2023-11-01T15:45:33.162Z,2023-12-15T10:15:10.993Z
1447,gaia-everworld,gaia,Gaia Everworld,0.01394978,1450,48730.0,6964058.0,0.01412142,0.01335611,0.00022154,1.61373,70218.0,1.2457,409747608.89357674,500000000.0,500000000.0,1.37,2021-11-23T03:48:19.988Z,0.00245044,2023-01-05T08:21:47.040Z,2023-12-15T10:14:30.129Z
1448,rebel-bots,rbls,Rebel Bots,0.02079334,1448,97597.0,5705755.0,0.02271504,0.01995258,0.00082378,4.1252,223192.0,4.07095,274413090.0,274413090.0,300000000.0,2.73,2022-03-22T18:39:43.175Z,0.01900088,2023-12-13T18:00:16.255Z,2023-12-15T10:15:11.348Z
1449,flooring-protocol-microdegods,μdegods,Flooring Protocol μDeGods,0.00640381,1452,76080.0,5698548.0,0.00666398,0.00639562,-8.0449883196642e-05,-1.2407,-73880.95733391773,-1.27989,890000000.0,890000000.0,10000000000.0,0.00773693,2023-12-04T00:55:51.673Z,0.00537254,2023-11-22T01:24:47.355Z,2023-12-15T10:14:44.160Z
1450,tornado-cash,torn,Tornado Cash,1.48,1453,80586.0,14772847.0,1.54,1.45,-0.016333317889410285,-1.08939,-82993.60822592583,-1.4529,3810550.883649667,9999997.526815,10000000.0,436.16,2021-02-13T13:43:13.384Z,1.29,2023-12-09T02:50:48.976Z,2023-12-15T10:14:21.944Z
1451,d-drops,dop,D-Drops,0.0321224,1454,6824.44,10785098.0,0.0334204,0.03188236,-0.000603932808219333,-1.8454,-105066.86678622197,-1.83249,175193442.11,335698404.0,337500000.0,0.13732,2023-10-26T12:35:54.160Z,0.00289297,2023-07-09T14:30:07.648Z,2023-12-15T10:14:25.657Z
1452,s-c-corinthians-fan-token,sccp,S.C. Corinthians Fan Token,0.52287,1460,52970.0,10476356.0,0.53638,0.511431,0.01143879,2.23662,140548.0,2.56281,10737871.0,20000000.0,,3.81,2021-09-16T15:30:22.277Z,0.209941,2022-05-12T07:15:32.581Z,2023-12-15T10:14:03.642Z
1453,gamestarter,game,Gamestarter,0.186059,1456,293599.0,18612314.0,0.207134,0.176942,-0.015270459474069244,-7.58482,-475269.5991284242,-7.79357,30210968.88281,100000000.0,100000000.0,3.58,2021-11-15T19:54:24.703Z,0.02076405,2023-10-23T22:44:55.363Z,2023-12-15T10:14:45.914Z
1454,omax-token,omax,Omax,0.00062208,1457,1333539.0,5598765.0,0.00063269,0.00060945,-8.598428314446e-06,-1.36337,-70560.77149434667,-1.24461,9000000000.0,9000000000.0,9000000000.0,0.060187,2021-11-12T02:47:18.488Z,2.206e-05,2022-06-12T08:01:29.008Z,2023-12-15T10:14:05.955Z
1455,lua-token,lua,LuaSwap,0.02613806,1459,5099.08,7167042.0,0.02643154,0.02562455,2.51e-05,0.09613,2371.01,0.04237,214153255.4344998,274152009.593693,500000000.0,2.44,2020-09-29T20:30:48.178Z,0.00224724,2022-12-24T14:34:55.056Z,2023-12-15T10:13:48.596Z
